installation_id,year,free,emission
DE_412,2018,19036,20722
DE_412,2019,18653,21353
DE_412,2020,18269,18900
DE_1036,2013,1079,189
DE_1036,2014,0,33
DE_1036,2015,0,13
DE_1036,2016,0,432
DE_1036,2017,0,712
DE_1036,2018,0,326
DE_1036,2019,0,24
DE_1036,2020,0,35
DE_1037,2013,3358,137092
DE_1037,2014,3006,131881
DE_1037,2015,2663,125258
DE_1037,2016,2330,124915
DE_1037,2017,502,134558
DE_1037,2018,424,142084
DE_1037,2019,349,143755
DE_1037,2020,276,142728
DE_1038,2013,54687,42334
DE_1038,2014,44693,49576
DE_1038,2015,35830,55974
DE_1038,2016,28068,73177
DE_1038,2017,21354,74655
DE_1038,2018,17431,75907
DE_1038,2019,14339,71079
DE_1038,2020,11358,67157
DE_1039,2013,13102,12956
DE_1039,2014,12875,11241
DE_1039,2015,12645,10381
DE_1039,2016,12412,10633
DE_1039,2017,12177,10836
DE_1039,2018,11939,10916
DE_1039,2019,11699,11147
DE_1039,2020,11458,10969
DE_667,2013,4944,5632
DE_667,2014,4425,4717
DE_667,2015,3920,837
DE_1040,2013,27374,34433
DE_1040,2014,26898,33854
DE_1040,2015,26422,38830
DE_1040,2016,25946,43278
DE_1040,2017,25469,44755
DE_1040,2018,24993,35719
DE_1040,2019,24517,33004
DE_1040,2020,24040,21487
DE_1041,2013,8994,10501
DE_1041,2014,8050,10237
DE_1041,2015,7130,10578
DE_1041,2016,6238,10995
DE_1041,2017,5375,10985
DE_1041,2018,4538,10726
DE_1041,2019,3729,11064
DE_1041,2020,2950,10899
DE_155,2013,16764,23114
DE_155,2014,16473,30178
DE_155,2015,32357,21171
DE_155,2016,31762,22419
DE_155,2017,31160,22467
DE_155,2018,30552,25219
DE_155,2019,29937,35516
DE_155,2020,29320,34028
DE_1042,2013,79264,111307
DE_1042,2014,77885,110609
DE_1042,2015,76506,111138
DE_1042,2016,87784,131994
DE_1042,2017,95300,133291
DE_1042,2018,93518,128976
DE_1042,2019,91735,126333
DE_1042,2020,89953,123649
DE_669,2013,1612,1446
DE_669,2014,1443,834
DE_669,2015,639,1064
DE_669,2016,1119,1275
DE_669,2017,963,1019
DE_669,2018,407,1340
DE_669,2019,669,578
DE_669,2020,265,1427
DE_156,2013,143342,194180
DE_156,2014,140853,184586
DE_156,2015,138334,180296
DE_156,2016,135788,173036
DE_156,2017,133216,168843
DE_156,2018,130618,167821
DE_156,2019,127988,135681
DE_156,2020,125349,138796
DE_157,2013,149176,157043
DE_157,2014,146585,155334
DE_157,2015,143968,149224
DE_157,2016,141329,164593
DE_157,2017,138668,149733
DE_157,2018,135985,152410
DE_157,2019,133275,151198
DE_157,2020,130557,145326
DE_1047,2013,50048,83854
DE_1047,2014,43554,74676
DE_1047,2015,38584,82817
DE_1047,2016,33773,103739
DE_1047,2017,29111,107982
DE_1047,2018,24601,101241
DE_1047,2019,20237,107446
DE_1047,2020,16029,107069
DE_158,2013,16429,18189
DE_158,2014,16144,17515
DE_158,2015,15855,13746
DE_158,2016,15564,10277
DE_158,2018,0,3504
DE_158,2019,9693,4825
DE_158,2020,7319,12734
DE_1048,2013,43998,57228
DE_1048,2014,39374,59151
DE_1048,2015,34882,56455
DE_1048,2016,30531,54762
DE_1048,2017,26317,51992
DE_1048,2018,22240,49967
DE_1048,2019,18294,45910
DE_1048,2020,14491,42581
DE_1049,2013,1704,4012
DE_1049,2014,1524,3755
DE_1049,2015,1351,1490
DE_1049,2016,1182,1321
DE_1049,2017,1019,1679
DE_1049,2018,860,2532
DE_1049,2019,707,1854
DE_1049,2020,559,2877
DE_1050,2013,144507,158549
DE_1050,2014,141993,144675
DE_1050,2015,139479,129919
DE_1050,2016,136964,202448
DE_1050,2017,134450,204851
DE_1050,2018,127910,188664
DE_1050,2019,125472,202677
DE_1050,2020,123035,171040
DE_1051,2013,1120,734
DE_1051,2014,502,601
DE_1051,2015,444,3176
DE_1051,2016,777,1426
DE_1051,2017,670,1000
DE_1051,2018,566,782
DE_1051,2019,233,1134
DE_1051,2020,368,412
DE_1052,2013,5473,6570
DE_1052,2014,4898,4805
DE_1052,2015,4338,4954
DE_1052,2016,3796,6437
DE_1052,2017,3270,6077
DE_1052,2018,2761,6005
DE_1052,2019,2269,5873
DE_1052,2020,1795,6090
DE_1053,2013,16132,15544
DE_1053,2014,15852,18237
DE_1053,2015,15569,16992
DE_1053,2016,15282,18699
DE_1053,2017,14993,17898
DE_1053,2018,14700,16927
DE_1053,2019,14404,17927
DE_1053,2020,14107,17860
DE_1054,2013,52936,17800
DE_1054,2014,52015,13998
DE_1054,2015,51094,14120
DE_1054,2016,50173,16092
DE_1054,2017,49252,16819
DE_1054,2018,48331,28139
DE_1054,2019,47410,30651
DE_1054,2020,46489,41814
DE_1055,2013,702,470
DE_1055,2014,314,39
DE_1055,2015,0,136
DE_1055,2016,0,108
DE_1055,2017,0,252
DE_1055,2018,0,712
DE_1055,2019,292,268
DE_1055,2020,116,165
DE_161,2013,74100,128699
DE_161,2014,72813,122642
DE_161,2015,71511,119673
DE_161,2016,70196,110206
DE_161,2017,68866,120419
DE_161,2018,67524,134041
DE_161,2019,66164,129611
DE_161,2020,64799,118563
DE_1056,2013,1845,14
DE_1056,2015,0,4
DE_1056,2017,0,6
DE_1056,2018,0,2
DE_1056,2019,0,13
DE_1056,2020,0,2
DE_162,2013,56691,63860
DE_162,2014,55707,64721
DE_162,2015,54711,67195
DE_162,2016,53704,59832
DE_162,2017,52686,62323
DE_162,2018,51659,66204
DE_162,2019,50619,59879
DE_162,2020,49575,70439
DE_1058,2013,2453,6283
DE_1058,2014,2195,3819
DE_1058,2015,1944,1861
DE_1058,2016,1701,2830
DE_1058,2017,1465,1664
DE_1058,2018,1238,2956
DE_1058,2019,1017,1342
DE_1058,2020,403,1149
DE_1059,2013,700,113
DE_1059,2014,166,190
DE_1059,2015,101,966
DE_1059,2016,361,1314
DE_1059,2017,547,248
DE_1059,2018,115,593
DE_1059,2019,189,869
DE_1059,2020,149,814
DE_163,2013,92902,120412
DE_163,2014,91289,122149
DE_163,2015,89657,119883
DE_163,2016,88006,106200
DE_163,2017,86339,92307
DE_163,2018,84655,107887
DE_163,2019,82951,77003
DE_163,2020,81241,89925
DE_1060,2013,18679,25690
DE_1060,2014,16716,26589
DE_1060,2015,14810,28292
DE_1060,2016,12962,33297
DE_1060,2017,11173,36477
DE_1060,2018,9442,36549
DE_1060,2019,7767,30097
DE_1060,2020,6152,29224
DE_1062,2013,212,437
DE_1062,2014,189,69
DE_1062,2015,42,15
DE_1062,2016,0,476
DE_1062,2017,127,208
DE_1062,2018,107,171
DE_1062,2019,44,589
DE_1062,2020,70,755
DE_1064,2013,61962,1107816
DE_1064,2014,55451,549012
DE_1064,2015,24562,393878
DE_1064,2016,21498,652344
DE_1064,2017,37062,633929
DE_1064,2018,31320,427894
DE_1064,2019,12882,735937
DE_1064,2020,20406,877892
DE_1065,2013,5180,3725
DE_1065,2014,4636,516
DE_1065,2015,0,2663
DE_1065,2016,2216,3235
DE_1065,2017,2030,3152
DE_1065,2018,1850,2447
DE_1065,2019,1674,923
DE_1065,2020,752,269
DE_1068,2013,12085,19400
DE_1068,2014,10508,18362
DE_1068,2015,9309,16870
DE_1068,2016,8149,20246
DE_1068,2017,5391,20285
DE_1068,2018,4556,19708
DE_1068,2019,3748,19729
DE_1068,2020,2969,19568
DE_1069,2013,1614,1010
DE_1069,2014,723,674
DE_1069,2015,640,993
DE_1069,2016,560,1760
DE_1069,2017,965,1552
DE_1069,2018,815,1832
DE_1069,2019,670,2346
DE_1069,2020,530,1180
DE_1070,2013,0,24511
DE_1070,2014,0,23484
DE_1070,2015,0,25169
DE_1070,2016,0,24781
DE_1070,2017,0,24670
DE_1070,2018,0,23947
DE_1070,2019,0,26154
DE_1070,2020,0,23894
DE_1071,2013,18846,14028
DE_1071,2014,16867,11796
DE_1071,2015,17509,23940
DE_1071,2016,16118,19067
DE_1071,2017,14765,12718
DE_1071,2018,13449,12365
DE_1071,2019,12170,6894
DE_1071,2020,5467,9786
DE_1072,2013,4621,2147
DE_1072,2014,2068,90
DE_1072,2015,0,808
DE_1072,2016,0,208
DE_1072,2017,0,20
DE_1072,2018,0,9
DE_165,2013,105457,166930
DE_165,2014,103625,159406
DE_165,2015,101772,164487
DE_165,2016,99899,136670
DE_165,2017,98006,150709
DE_165,2018,96095,160986
DE_165,2019,94160,157642
DE_165,2020,92219,164408
DE_674,2013,641,1665
DE_674,2014,574,2250
DE_674,2015,508,1888
DE_674,2016,444,5309
DE_674,2017,383,2830
DE_674,2018,323,1657
DE_674,2019,266,1534
DE_674,2020,211,1618
DE_419,2013,25160,20303
DE_419,2014,24723,19692
DE_419,2015,24281,20004
DE_419,2016,23834,19132
DE_419,2017,23382,18886
DE_419,2018,22926,17751
DE_419,2019,22465,16433
DE_419,2020,22002,16374
DE_1076,2013,0,4903
DE_1076,2014,0,4385
DE_1076,2015,0,3033
DE_1076,2016,0,3660
DE_1076,2017,0,5112
DE_1076,2018,0,2478
DE_1076,2019,0,3001
DE_1076,2020,0,6207
DE_1077,2013,79527,139594
DE_1077,2014,66715,111988
DE_1077,2015,34043,112501
DE_1077,2016,44723,99800
DE_1077,2017,35741,133833
DE_1077,2018,30318,106213
DE_1077,2019,25518,98467
DE_1077,2020,20888,86255
DE_1078,2013,119407,948863
DE_1078,2014,106395,871180
DE_1078,2015,93930,845063
DE_1078,2016,83387,824067
DE_1078,2017,95768,929738
DE_1078,2018,112119,709806
DE_1078,2019,92228,638448
DE_1078,2020,73051,602643
DE_1079,2013,13848,4847
DE_1079,2014,3429,7617
DE_1079,2015,5684,6496
DE_1079,2016,4757,3188
DE_1079,2017,2103,12196
DE_1079,2018,6829,11263
DE_1079,2019,5611,7315
DE_1079,2020,2250,7616
DE_1081,2013,5598,8983
DE_1081,2014,5010,3606
DE_1081,2015,4438,2423
DE_1081,2016,3886,3670
DE_1081,2017,3349,7488
DE_1081,2018,2830,5925
DE_1081,2019,2328,11490
DE_1081,2020,1845,16582
DE_1083,2013,125616,210691
DE_1083,2014,123431,201781
DE_1083,2015,121245,202758
DE_1083,2016,119059,187308
DE_1083,2017,116874,193811
DE_1083,2018,114688,196377
DE_1083,2019,112502,182546
DE_1083,2020,110316,188714
DE_1084,2013,11557,13436
DE_1084,2014,10343,6881
DE_1084,2015,4582,9998
DE_1084,2016,8020,13714
DE_1084,2017,6913,12590
DE_1084,2018,5843,17024
DE_1084,2019,4806,13117
DE_1084,2020,3807,5306
DE_420,2013,5477,4552
DE_420,2014,5382,4439
DE_420,2015,5286,4286
DE_420,2016,5189,3241
DE_420,2017,5090,3478
DE_420,2018,4991,3544
DE_420,2019,4891,678
DE_420,2020,0,69
DE_1086,2013,41228,221431
DE_1086,2014,81023,291209
DE_1086,2015,79574,238619
DE_1086,2016,78110,160942
DE_1086,2017,38315,187367
DE_1086,2018,37568,147462
DE_1086,2019,36812,87693
DE_1086,2020,36053,86696
DE_675,2013,1055,6097
DE_675,2014,945,10469
DE_166,2013,41890,57724
DE_166,2014,41163,59666
DE_166,2015,40427,58710
DE_166,2016,39683,52014
DE_166,2017,38931,54793
DE_166,2018,38172,57209
DE_166,2019,37404,54918
DE_166,2020,36633,58891
DE_1087,2013,14497,23256
DE_1087,2014,12973,21311
DE_1087,2015,11491,21169
DE_1087,2016,10054,22661
DE_1087,2017,8661,20650
DE_1087,2018,7313,20091
DE_1087,2019,6010,21790
DE_1087,2020,4755,18604
DE_1088,2013,34061,39758
DE_1088,2014,33263,36119
DE_1088,2015,32463,35735
DE_1088,2016,31665,36763
DE_1088,2017,30868,29113
DE_1088,2018,30074,15441
DE_1088,2019,8369,14176
DE_1088,2020,8196,10098
DE_1089,2013,183,98
DE_1089,2014,43,1117
DE_1089,2015,134,39
DE_1089,2016,30,1957
DE_1089,2017,101,26
DE_1089,2018,22,778
DE_1089,2019,71,136
DE_1089,2020,29,9
DE_1090,2013,18102,28905
DE_1090,2014,16200,20600
DE_1090,2015,6325,20501
DE_1090,2016,5537,37578
DE_1090,2017,4773,36450
DE_1090,2018,4033,34270
DE_1090,2019,3318,39589
DE_1090,2020,2628,41708
DE_1091,2013,2933,4019
DE_1091,2014,2624,2499
DE_1091,2015,2325,2038
DE_1091,2016,2033,1901
DE_1091,2017,1752,3500
DE_1091,2018,1481,3434
DE_1091,2019,1216,1138
DE_1091,2020,609,3024
DE_421,2013,20427,16657
DE_421,2014,20073,15564
DE_421,2015,19714,15891
DE_421,2016,19351,17786
DE_421,2017,18984,17997
DE_421,2018,18614,17715
DE_421,2019,18239,18700
DE_421,2020,17863,16186
DE_1092,2013,13482,29187
DE_1092,2014,11173,26121
DE_1092,2015,9104,27915
DE_1092,2016,7700,29127
DE_1092,2017,6638,29649
DE_1092,2018,5609,29966
DE_1092,2019,4615,29806
DE_1092,2020,3655,28504
DE_676,2013,805,1172
DE_676,2014,720,1136
DE_676,2015,638,1083
DE_676,2016,559,1451
DE_676,2017,481,5235
DE_676,2018,407,2068
DE_676,2019,334,1921
DE_676,2020,264,1970
DE_1094,2013,23723,34068
DE_1094,2014,21231,27651
DE_1094,2015,28622,24515
DE_1094,2016,28106,25584
DE_1094,2017,27590,27472
DE_1094,2018,27074,28598
DE_1094,2019,26558,29194
DE_1094,2020,26042,28846
DE_1095,2013,118423,253796
DE_1095,2014,105978,215733
DE_1095,2015,93886,384917
DE_1095,2016,82175,1076256
DE_1095,2017,70833,1041684
DE_1095,2018,59859,1107614
DE_1095,2019,49239,1144305
DE_1095,2020,39000,1377984
DE_1096,2013,11800,18174
DE_1096,2014,10561,14709
DE_1096,2015,9355,16254
DE_1096,2016,8189,18639
DE_1096,2017,7059,19099
DE_1096,2018,5965,16869
DE_1096,2019,4907,17450
DE_1096,2020,3887,16402
DE_1097,2013,0,485
DE_1097,2014,0,1580
DE_1097,2015,1240,37
DE_1097,2016,0,7771
DE_1097,2017,1869,4883
DE_1097,2018,1579,3494
DE_1097,2019,1298,5668
DE_1097,2020,1026,3170
DE_1098,2013,270805,1142876
DE_1098,2014,227247,979498
DE_1098,2015,187942,942323
DE_1098,2016,152793,913543
DE_1098,2017,81849,1102398
DE_1098,2018,63984,1041764
DE_1098,2019,52632,1003363
DE_1098,2020,41689,896368
DE_422,2013,4857,7000
DE_422,2014,4774,6868
DE_422,2015,4688,6660
DE_422,2016,4600,5803
DE_422,2017,4515,5605
DE_422,2018,4427,6401
DE_422,2019,4336,6181
DE_422,2020,4247,5693
DE_1100,2013,21253,48795
DE_1100,2014,19021,50992
DE_1100,2015,25643,40747
DE_1100,2016,25181,50289
DE_1100,2017,24718,46956
DE_1100,2018,24256,41312
DE_1100,2019,23794,45712
DE_1100,2020,23332,46811
DE_1101,2013,5356,7336
DE_1101,2014,4793,5891
DE_1101,2015,4246,3872
DE_1101,2016,3715,4173
DE_1101,2017,3200,6148
DE_1101,2018,2702,5795
DE_1101,2019,2221,4498
DE_1101,2020,1757,4102
DE_1102,2013,1151,4004
DE_1102,2014,1030,2979
DE_1102,2015,912,2361
DE_1102,2016,798,2903
DE_1102,2017,687,3024
DE_1102,2018,581,5268
DE_1102,2019,478,4887
DE_1102,2020,378,5019
DE_168,2013,146694,165477
DE_168,2014,144146,169753
DE_168,2015,141568,165650
DE_168,2016,138963,167783
DE_168,2017,136330,158540
DE_168,2018,133672,197078
DE_168,2019,130980,189456
DE_168,2020,128279,169584
DE_1103,2013,59220,77808
DE_1103,2014,58190,97883
DE_1103,2015,57160,97462
DE_1103,2016,56129,97387
DE_1103,2017,55099,95216
DE_1103,2018,54068,90677
DE_1103,2019,53038,85109
DE_1103,2020,52008,68342
DE_1105,2013,1991,3359
DE_1105,2014,1782,1981
DE_1105,2015,1578,2982
DE_1108,2013,11002,14458
DE_1108,2014,9846,14730
DE_1108,2015,8723,14213
DE_1108,2016,7635,14106
DE_1108,2017,6581,14219
DE_1108,2018,5562,13319
DE_423,2013,4654,4902
DE_423,2014,4574,5321
DE_423,2015,4492,5687
DE_423,2016,4409,6207
DE_423,2017,4326,6301
DE_423,2018,4241,7841
DE_423,2019,7337,8429
DE_423,2020,7628,8791
DE_1109,2013,22393,28330
DE_1109,2014,20040,37319
DE_1109,2015,23906,44185
DE_1109,2016,22832,44673
DE_1109,2017,21776,43535
DE_1109,2018,20741,40103
DE_1109,2019,19724,42528
DE_1109,2020,18730,48070
DE_169,2013,22028,29382
DE_169,2014,21646,27606
DE_169,2015,21258,27548
DE_169,2016,20867,25708
DE_169,2017,30164,41465
DE_169,2018,42761,49916
DE_169,2019,41924,39294
DE_169,2020,41086,42802
DE_1110,2013,10934,33739
DE_1110,2014,9785,29043
DE_1110,2015,8669,32238
DE_1110,2016,8743,37097
DE_1110,2017,10109,39787
DE_1110,2018,8544,37411
DE_1110,2019,7028,41487
DE_1110,2020,5567,35810
DE_1111,2013,5457,8166
DE_1111,2014,4883,6403
DE_1111,2015,4326,6105
DE_1111,2016,3784,6579
DE_1111,2017,3261,6914
DE_1111,2018,2753,6995
DE_1111,2019,2262,7029
DE_1111,2020,1790,4196
DE_1113,2013,0,6174
DE_1113,2014,0,3452
DE_1113,2015,0,3868
DE_1113,2016,0,3928
DE_1113,2017,0,5784
DE_1113,2018,0,3726
DE_1113,2019,0,5150
DE_1113,2020,0,8182
DE_1114,2013,2491,4069
DE_1114,2014,2229,2707
DE_1114,2015,1975,2683
DE_1114,2016,1728,2709
DE_1114,2017,1488,2461
DE_1114,2018,1257,5477
DE_1114,2019,1033,530
DE_1114,2020,205,641
DE_679,2013,34677,72127
DE_679,2014,33536,69790
DE_679,2015,32408,72403
DE_679,2016,31293,74600
DE_679,2017,30191,74169
DE_679,2018,29103,75693
DE_679,2019,28028,70784
DE_679,2020,26972,68027
DE_1115,2013,13084,17188
DE_1115,2014,12856,17938
DE_1115,2015,12626,11442
DE_1115,2016,12394,6616
DE_1115,2017,6080,6207
DE_1115,2018,5961,6170
DE_1115,2019,5841,6093
DE_1115,2020,5721,6849
DE_1116,2013,216157,426973
DE_1116,2014,212397,455832
DE_1116,2015,208636,438443
DE_1116,2016,204874,432101
DE_1116,2017,201114,430809
DE_1116,2018,197353,427939
DE_1116,2019,193591,395176
DE_1116,2020,189830,411770
DE_1117,2013,0,192638
DE_1117,2014,0,186730
DE_1117,2015,0,170428
DE_1117,2016,0,164338
DE_1117,2017,0,179323
DE_1117,2018,0,186727
DE_1117,2019,0,202838
DE_1117,2020,0,194077
DE_1118,2013,75760,93794
DE_1118,2014,73470,89725
DE_1118,2015,71197,69654
DE_1118,2016,68948,54937
DE_1118,2017,66721,56293
DE_1118,2018,64517,57241
DE_1118,2019,62331,57252
DE_1118,2020,60178,77935
DE_1119,2013,2247,5190
DE_1119,2014,2011,3012
DE_1120,2013,10498,26697
DE_1120,2014,9395,24592
DE_1120,2015,11973,22340
DE_1120,2016,11611,23831
DE_1120,2017,11252,24027
DE_1120,2018,10897,25036
DE_1120,2019,10544,17103
DE_1120,2020,10197,15852
DE_1121,2013,4337,12728
DE_1121,2014,3882,8516
DE_1121,2015,5051,10358
DE_1121,2016,4922,11407
DE_1121,2017,4791,9835
DE_1121,2018,4663,10881
DE_1121,2019,4533,10803
DE_1121,2020,4407,8227
DE_680,2013,1159,2281
DE_680,2014,2074,1765
DE_680,2015,919,1216
DE_1122,2013,17877,29496
DE_1122,2014,15999,23429
DE_1122,2015,21570,30867
DE_1122,2016,21181,30386
DE_1122,2017,20792,32981
DE_1122,2018,20403,30279
DE_1122,2019,20014,37811
DE_1122,2020,19626,23435
DE_1124,2013,657,1368
DE_1124,2014,1175,80
DE_1124,2015,0,102
DE_1124,2016,0,397
DE_1124,2017,0,189
DE_1124,2018,0,642
DE_1124,2019,0,469
DE_1125,2013,14674,19594
DE_1125,2014,13132,13213
DE_1125,2015,7291,14107
DE_1125,2016,6382,16154
DE_1125,2017,5501,14854
DE_1125,2018,4649,11128
DE_1125,2019,3824,10904
DE_1125,2020,3029,10436
DE_1126,2013,1852,1099
DE_1126,2014,1658,1704
DE_1126,2015,1469,1407
DE_1126,2016,1285,3788
DE_1126,2017,1107,3774
DE_1126,2018,935,4447
DE_1126,2019,768,4529
DE_1126,2020,608,4237
DE_1127,2013,1224,1256
DE_1127,2014,1095,77
DE_1127,2015,0,76
DE_1127,2016,0,465
DE_1127,2017,0,131
DE_1127,2018,0,590
DE_1127,2019,0,513
DE_1128,2013,10315,16009
DE_1128,2014,9232,15322
DE_1128,2015,8179,16879
DE_1128,2016,7158,16765
DE_1128,2017,6171,17192
DE_1128,2018,5215,15720
DE_1128,2019,4290,11788
DE_425,2013,9473,10125
DE_425,2014,9308,7986
DE_425,2015,9142,9065
DE_425,2016,8974,7566
DE_425,2017,8805,8777
DE_425,2018,8633,7920
DE_425,2019,8459,7193
DE_425,2020,8284,7191
DE_1131,2013,25345,311188
DE_1131,2014,20871,312204
DE_1131,2015,16885,319041
DE_1131,2016,13374,302299
DE_1131,2017,10317,332791
DE_1131,2018,8571,241998
DE_1131,2019,7051,317400
DE_1131,2020,5585,220576
DE_1132,2013,259469,3319436
DE_1132,2014,251267,3591278
DE_1132,2015,243192,3133447
DE_1132,2016,235252,3396232
DE_1132,2017,227442,3323278
DE_1132,2018,219763,3528583
DE_1132,2019,212210,3453216
DE_1132,2020,204792,3124361
DE_1133,2013,42404,867710
DE_1133,2014,37793,869828
DE_1133,2015,33343,864269
DE_1133,2016,29064,740216
DE_1133,2017,24949,789370
DE_1133,2018,20995,777347
DE_1133,2019,17252,722951
DE_1133,2020,13664,557089
DE_171,2013,145207,173407
DE_171,2014,142684,160329
DE_171,2015,140141,153983
DE_171,2016,137580,151022
DE_171,2017,135002,147703
DE_171,2018,132406,148774
DE_171,2019,129790,129619
DE_171,2020,127168,120382
DE_1134,2013,12830,125347
DE_1134,2014,11911,128630
DE_1134,2015,11014,119793
DE_1134,2016,10145,112923
DE_1134,2017,9299,113360
DE_1134,2018,8478,109849
DE_1134,2019,7681,106361
DE_1134,2020,6909,103888
DE_1137,2013,64370,461331
DE_426,2013,9592,10254
DE_426,2014,9765,8699
DE_426,2015,9905,10947
DE_426,2016,9723,9516
DE_426,2017,9539,10133
DE_426,2018,9354,9091
DE_426,2019,9166,9264
DE_426,2020,8978,9512
DE_1139,2013,19406,14465
DE_1139,2014,17367,10511
DE_1139,2015,7693,21048
DE_1139,2016,13467,25000
DE_1139,2017,11608,30932
DE_1139,2018,9810,41333
DE_1139,2019,8070,42911
DE_1139,2020,6392,46263
DE_1141,2013,22458,51507
DE_1141,2014,22068,45337
DE_1141,2015,21673,45054
DE_1141,2016,21275,44308
DE_1141,2017,20871,39264
DE_1141,2018,20464,37212
DE_1141,2019,20052,32057
DE_1141,2020,19639,31042
DE_427,2013,8348,13342
DE_427,2014,8204,12027
DE_427,2015,8056,12331
DE_427,2016,7909,12569
DE_427,2017,7760,13393
DE_427,2018,7608,13363
DE_427,2019,7455,13173
DE_427,2020,7301,12448
DE_1143,2013,18089,20447
DE_1143,2014,17775,17978
DE_1143,2015,17460,16814
DE_1143,2016,17145,16366
DE_1143,2017,16831,17433
DE_1143,2018,16516,16406
DE_1143,2019,16201,16095
DE_1143,2020,15886,14667
DE_1144,2013,42584,30300
DE_1144,2014,41845,27097
DE_1144,2015,27005,28909
DE_1144,2016,23628,31964
DE_1144,2017,20355,25443
DE_1144,2018,17186,20488
DE_1144,2019,14123,20644
DE_1144,2020,11173,21196
DE_173,2013,40827,47502
DE_173,2014,40118,48939
DE_173,2015,39401,48165
DE_173,2016,38676,53284
DE_173,2017,37943,41220
DE_173,2018,37203,50915
DE_173,2019,36454,49634
DE_173,2020,35703,42652
DE_1145,2013,18360,53883
DE_1145,2014,16591,51071
DE_1145,2015,14872,56195
DE_1145,2016,13205,53693
DE_1145,2017,11589,54947
DE_1145,2018,10026,54842
DE_1145,2019,8511,56230
DE_1145,2020,7050,43457
DE_1146,2013,49640,74799
DE_1146,2014,44423,67125
DE_1146,2015,39355,70178
